240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,240.2500,0.0000,0.0000,0.0000,240.2500,0.0000,0.0000,0.0000,240.25
